id,fecha,ciudadano_nombre,ciudadano_dni,ciudadano_email,ciudadano_telefono,localidad,tipo_solicitud,departamento_destino,texto_solicitud,prioridad,estado,canal_ingreso
d9f2bf49-2d03-4d68-baf0-e68c3d91e4c2,2024-10-31,Mateo Diaz Perez,47603993,feliperuiz@example.org,+54 15 2335 3900,San Ferando del Valle de Catamarca,Trámite,Ministerio de Seguridad,Solicito constancia de domicilio para trámites bancarios.,Baja,Pendiente,Web
6443ce1f-df81-4449-9294-0b09b79bb838,2024-08-10,Juan Cruz Mia Valentina Quiroga,62296755,palomafernandez@example.net,+54 15 2971 2989,Paraná,Sugerencia,Ministerio de Educación,Sugiero crear un programa de tutorías para estudiantes con dificultades.,Media,En proceso,Email
8a67566a-afe0-47bb-9c38-1a1d82b910ea,2025-05-10,Sr(a). Lautaro Nahuel Lopez,16470215,ngonzalez@example.org,+54 15 2290 6615,Corrientes,Queja,ARBA,Las oficinas de ARBA de La Plata siempre tienen largas colas.,Alta,Resuelta,Web
aa1cdd82-d364-4162-8121-b0a820b2e646,2024-08-31,Thiago Agustin Gomez,33769670,isabellaflores@example.org,+54 15 2210 7100,Posadas,Queja,ARBA,Me cobran impuesto inmobiliario por una propiedad que ya vendí.,Alta,En proceso,Presencial
9ee63190-f3ae-451b-9b53-1200b59d4db2,2025-07-06,Valentino Gomez,91249592,santinovelazquez@example.com,+54 9 3328 8483,San Ferando del Valle de Catamarca,Trámite,Ministerio de Ambiente,Necesito permiso para poda de árbol en mi propiedad.,Baja,En proceso,Presencial
d95c3f55-a7ab-410c-8d8f-95577592c2aa,2024-09-05,Juan Pablo Jazmin Rodriguez,90672582,paula86@example.com,+54 9 3847 7550,Formosa,Consulta,Ministerio de Obras Públicas,¿Qué empresa se encarga del mantenimiento de semáforos?,Media,Pendiente,Web
b09dd05a-6680-41a5-8f67-34cb9ad47667,2025-06-02,Sr(a). Bianca Dominguez,12675097,lrivero@example.com,+54 9 3726 5384,Constitución,Sugerencia,Ministerio de Desarrollo Social,Sugiero ampliar los programas de asistencia a jóvenes.,Alta,Pendiente,Web
ccb9d241-6e3d-40d7-a3cb-159d9a48b1b7,2024-09-19,Benicio Lola Herrera Rios,17893181,felipe77@example.com,+54 15 2171 0301,Mar del Plata,Trámite,Ministerio de Educación,Necesito legalizar mi título universitario.,Baja,Resuelta,Web
185582a4-d0c2-42ed-8ef5-044f9272a9ba,2024-10-29,Valentina Gonzalez Rodriguez,25574405,isabella07@example.com,+54 15 2148 2439,Córdoba,Sugerencia,Registro de Personas,Sería útil poder hacer algunos trámites de forma remota.,Baja,Resuelta,Teléfono
03b2f20a-c177-402b-ae51-22ea49fae7aa,2024-10-05,Julieta Soto Moreno,25006211,moralesdelfina@example.com,+54 15 2774 3210,La Rioja,Trámite,Ministerio de Seguridad,Solicito constancia de domicilio para trámites bancarios.,Alta,Pendiente,Email
df613ed9-e096-4e48-b6d2-91f370069630,2025-02-07,Dr(a). Amparo Juarez,40087242,luciano49@example.com,+54 9 3957 2805,Santa Fe,Trámite,ARBA,Quiero transferir la titularidad de un vehículo.,Alta,Pendiente,Presencial
78567513-19fb-475c-b036-f4a3d2d274ea,2024-08-10,Ana Paula Gomez,28846636,rojastiziano@example.com,+54 9 3485 5581,Río Gallegos,Consulta,Ministerio de Seguridad,¿Qué documentos necesito para tramitar el DNI?,Baja,Pendiente,Web
250ce88d-73cd-4b9c-bafb-d45f0576208e,2024-08-07,Renzo Moyano Valdez,78124473,mia-morenagomez@example.com,+54 15 2851 3911,Río Gallegos,Queja,Ministerio de Desarrollo Social,Los trabajadores sociales no visitan Barrio Martinez desde hace tiempo.,Alta,En proceso,Teléfono
0249a088-040b-4c45-b872-61bf01277d09,2024-12-06,Mateo Giovanni Medina Godoy,83568907,gabriel21@example.net,+54 15 2363 6273,Córdoba,Queja,Ministerio de Seguridad,Denuncié violencia doméstica hace una semana y no hay respuesta.,Baja,Resuelta,Presencial
3ab9f360-c6d6-4140-9174-5984d17af773,2025-01-25,Florencia Guadalupe Fernandez,11807476,santino-agustinvaldez@example.net,+54 9 3100 0970,Posadas,Trámite,Ministerio de Desarrollo Social,Solicito inscripción en el programa Potenciar Trabajo.,Media,Pendiente,Teléfono
ab5c2acb-5fa9-43aa-acfd-fc1823497137,2025-07-01,Pilar Acosta Vazquez,65565841,dfernandez@example.net,+54 9 3129 1373,Comodoro Rivadavia,Consulta,Ministerio de Salud,¿Cómo puedo inscribirme al programa de vacunación contra sarampión?,Alta,En proceso,Teléfono
28d050df-79dd-4ad8-a323-b2cbcc9f6d18,2024-10-06,Valentina Mendez Duarte,66404548,agustinramos@example.com,+54 15 2334 3745,La Plata,Queja,Ministerio de Producción,No aprueban mi proyecto productivo hace 9 meses sin explicación.,Media,En proceso,Teléfono
1fdb4d60-4c13-4a42-b336-2e948487c8b3,2024-09-16,Dr(a). Valentin Garcia,51828789,manuelherrera@example.net,+54 9 3866 7533,Rawson,Consulta,Ministerio de Ambiente,¿Dónde puedo consultar la calidad del aire en mi zona?,Alta,Pendiente,Teléfono
bf5c82a6-652d-4865-8c6d-d64e7ef0e2fe,2025-06-09,Sr(a). Morena Gonzalez,27937040,romeroignacio@example.net,+54 15 2105 5544,Mar del Plata,Consulta,Ministerio de Seguridad,¿Qué documentos necesito para tramitar el DNI?,Alta,En proceso,Email
4adb8fe4-433d-4eb9-aec9-3a9bb678cd0d,2024-09-25,Sr(a). Santino Gabriel Alvarez,69246375,bruno54@example.org,+54 9 3914 4751,San Miguel de Tucumán,Consulta,Ministerio de Desarrollo Social,¿Qué requisitos necesito para acceder a la vivienda social?,Alta,En proceso,Web
2aacf5c1-213c-4ee2-b4d3-33556930e50c,2024-12-18,Tomàs Gonzalez,35647775,eflores@example.org,+54 9 3634 0106,Santiago del Estero,Sugerencia,ARBA,Propongo más oficinas de ARBA en el interior.,Media,Pendiente,Presencial
65887746-0bd6-4420-bb66-85c5c64dc016,2025-01-02,Guadalupe Nuñez,12637080,juan-bautista64@example.com,+54 15 2259 8956,Constitución,Sugerencia,Ministerio de Educación,Propongo implementar educación sexual integral en todas las escuelas.,Baja,En proceso,Email
3b1d98bf-c8f8-48c9-ab03-173bd8833e8b,2025-06-17,Vicente Rivero,92618736,guadalupenavarro@example.org,+54 9 3213 8511,Santa Fe,Sugerencia,Ministerio de Seguridad,Deberían implementar botones antipánico en lugares públicos.,Alta,En proceso,Email
85a7a4a7-51d4-4ebe-a70a-b0786789cd71,2025-07-24,Santiago Benjamin Flores Lopez,17023304,rodriguezguillermina@example.net,+54 15 2978 6886,Bahía Blanca,Trámite,Ministerio de Educación,Necesito legalizar mi título universitario.,Baja,En proceso,Web
deb107e2-f47d-49f1-a527-bbfb80e3e2be,2024-11-13,Dr(a). Benjamin Alejandro Fernandez,47689524,julieta34@example.org,+54 9 3313 2242,Viedma,Trámite,Ministerio de Producción,Necesito certificado de productor agropecuario.,Alta,Pendiente,Presencial
4871fbaa-aca0-44c3-8324-6ee93dc8211c,2024-12-21,Sr(a). Mateo Benjamin Cabrera,38339732,mia-jazminperez@example.org,+54 9 3667 8911,San Juan,Consulta,Ministerio de Seguridad,¿Qué documentos necesito para tramitar el DNI?,Media,En proceso,Email
c3393947-46fc-4c4b-936a-9dbaf2a26bf1,2025-01-11,Camila Alvarez Miranda,76783941,ana-paulalopez@example.com,+54 9 3957 5642,San Ferando del Valle de Catamarca,Sugerencia,ARBA,Deberían crear una app móvil para consultas rápidas.,Baja,En proceso,Web
865c9338-0c20-42f3-8237-9587fe6232e6,2024-12-22,Joaquín Santiago Benjamin Villalba Miranda,69101634,prodriguez@example.com,+54 15 2312 4923,Salta,Trámite,ARBA,Solicito plan de pago para impuestos atrasados.,Baja,En proceso,Teléfono
7ab5f6eb-4c9b-4b7e-86fe-12155abd6dda,2025-06-15,Mateo Martina Martinez,25967085,octaviocoronel@example.org,+54 9 3434 6071,Paraná,Sugerencia,Ministerio de Salud,Deberían instalar más consultorios móviles en zonas rurales.,Alta,Resuelta,Email
e268f3cb-105a-4ef9-aacc-01be031c8b2b,2024-12-14,Lautaro Renata Vera Herrera,10943968,ramiro19@example.com,+54 9 3504 9511,Mendoza,Trámite,Registro de Personas,Quiero inscribir el nacimiento de mi hijo.,Baja,En proceso,Presencial
23e47f41-45a7-44ef-a353-b86e220c66ea,2025-07-06,Camila Quiroga,50742269,tcoronel@example.org,+54 15 2668 5729,Constitución,Trámite,Ministerio de Salud,Solicito autorización para traslado médico interprovincial.,Media,Pendiente,Email
f06708e5-57ca-46e3-9d69-a6b3d59a9b7d,2025-04-18,Valentino Aguero,16788817,lrodriguez@example.com,+54 15 2980 6551,Córdoba,Trámite,Ministerio de Producción,Solicito habilitación comercial para mi negocio.,Baja,Pendiente,Teléfono
92eaf187-9879-458d-b7df-a473dae2890c,2025-08-05,Tiziano Benjamin Renata Torres Benitez,66605546,victoria81@example.com,+54 9 3370 5652,Resistencia,Consulta,Registro de Personas,¿Cómo obtengo partida de nacimiento legalizada?,Alta,Pendiente,Email
575ec11a-a1fc-4768-8203-6d94d2867161,2024-11-05,Constanza Sanchez Miranda,27894098,almaromero@example.org,+54 15 2406 7374,Salta,Trámite,Ministerio de Producción,Quiero inscribirme en el registro de proveedores del estado.,Alta,En proceso,Teléfono
5e2a664e-964a-4e45-8ce9-8dd4da729d92,2025-02-27,Thiago Daniel Sanchez,92522677,ezequielayala@example.com,+54 15 2587 7817,La Plata,Consulta,Ministerio de Desarrollo Social,¿Dónde puedo inscribirme en los cursos de capacitación laboral?,Media,En proceso,Presencial
2bf9583b-80cc-42ae-9cea-1be609fb5791,2024-10-23,Jazmin Felipe Juarez,91804077,caceresguadalupe@example.com,+54 9 3457 5912,Viedma,Trámite,Ministerio de Obras Públicas,Solicito reparación del pavimento frente a mi casa.,Baja,Pendiente,Teléfono
1feedc01-69cd-4e4b-b68f-34506c55ffc1,2024-09-12,Olivia Rios Mansilla,11707988,felipe25@example.com,+54 9 3873 6548,Comodoro Rivadavia,Sugerencia,ARBA,Sugiero descuentos mayores para pago anual anticipado.,Baja,Resuelta,Email
e4bf599e-d1e0-4b1f-91ab-dedfe763403b,2024-08-31,Santiago Farias Garcia,49408869,clarapereyra@example.net,+54 15 2112 6207,La Rioja,Consulta,Ministerio de Salud,¿Cuáles son los horarios de atención del centro de salud de Constitución?,Alta,En proceso,Web
bce16d0d-ba9e-438f-8de7-df889ce0c994,2024-10-19,Dr(a). Julia Rodriguez,28077562,valentina03@example.org,+54 9 3902 2608,Neuquén,Queja,Ministerio de Salud,Demora excesiva en la atención en el hospital Hospital Municipal. Esperé 5 horas para ser atendido.,Media,En proceso,Presencial
72d0a255-5576-4ff3-8bea-501d01350f0e,2024-11-10,Catalina Romero,17174510,nmorales@example.org,+54 9 3146 2071,Mar del Plata,Trámite,Ministerio de Desarrollo Social,Necesito renovar mi tarjeta alimentaria.,Media,Resuelta,Email
e7c405eb-ba1d-4b24-8e43-a93216a4df48,2025-07-31,Sr(a). Agustin Nuñez,88429639,osoria@example.org,+54 9 3912 0452,San Juan,Sugerencia,Ministerio de Obras Públicas,Sugiero mejorar el drenaje pluvial en Barrio Moreno.,Alta,Pendiente,Presencial
80c7e8e1-62ec-4236-b3e3-c379b87004d5,2025-05-11,Dr(a). Alma Mia Caceres,17737034,vazquezmia@example.com,+54 9 3124 0965,San Ferando del Valle de Catamarca,Queja,Ministerio de Producción,Cobran tasas municipales excesivas para pequeños comercios.,Media,En proceso,Presencial
dd5268fc-dbbc-4b4a-971e-5764fb2491e3,2024-11-13,Dr(a). Violeta Martinez,20385160,vcaceres@example.net,+54 15 2644 2706,Paraná,Trámite,Registro de Personas,Necesito partida de defunción de mi esposa.,Alta,En proceso,Teléfono
fd4cd783-ae64-4c74-8501-3f00744e6e45,2025-05-18,Victoria Gutierrez Gomez,96828991,emilia69@example.org,+54 15 2240 4485,Neuquén,Trámite,Ministerio de Desarrollo Social,Solicito inscripción en el programa Potenciar Trabajo.,Baja,En proceso,Web
b4e13d9a-4c1f-4160-b1c1-908f798782d0,2024-10-03,Tomàs Tiziano Valentin Moreno Nuñez,46895596,emmalopez@example.net,+54 15 2723 0060,Bahía Blanca,Queja,Ministerio de Seguridad,La comisaría 34 no atiende las 24 horas como debería.,Baja,Pendiente,Web
4e58dcf9-457b-4306-b1ec-6800d01e3ea1,2025-04-03,Dr(a). Josefina Velazquez,24869572,acunamia-morena@example.org,+54 15 2144 4108,Córdoba,Trámite,Ministerio de Producción,Solicito habilitación comercial para mi negocio.,Media,Resuelta,Presencial
126955db-0a3c-4946-bb33-1f2fcb1bbd88,2025-06-13,Olivia Ojeda,33582661,maria-luz44@example.net,+54 9 3825 7996,Chilecito,Sugerencia,Ministerio de Seguridad,Deberían implementar botones antipánico en lugares públicos.,Baja,Pendiente,Email
42e9ad08-471f-4f1d-945c-3c2e6c72e6bc,2025-06-03,Mateo Vera,55849234,santiago84@example.org,+54 15 2927 2299,La Plata,Consulta,Ministerio de Ambiente,¿Cómo denuncio un delito ambiental?,Baja,Pendiente,Email
fef9ac4f-dc70-4063-8bf4-52ec29097c2c,2025-02-21,Mateo Clara Ruiz Leiva,44659112,carmela58@example.net,+54 15 2762 3791,Rawson,Sugerencia,Ministerio de Obras Públicas,Sería útil crear más ciclovías en La Rioja.,Media,Pendiente,Teléfono
eaeb9f93-eb19-4b14-9e4e-57efdd5f7bd3,2025-05-30,Máximo Alma Perez,32611633,helenamorales@example.net,+54 9 3104 7471,San Ferando del Valle de Catamarca,Queja,Ministerio de Salud,Falta de medicamentos en el centro de salud de Bahía Blanca. No tienen insulina.,Media,Resuelta,Presencial
1df4070c-2554-448d-831e-908f14d2caf8,2025-03-20,Sr(a). Tiziano Rodriguez,68090661,joaquin27@example.com,+54 15 2312 7058,Comodoro Rivadavia,Trámite,Ministerio de Educación,Solicito constancia de alumno regular para mi hijo.,Alta,En proceso,Web
a4ef1648-9bed-48c4-992b-c3732847baf4,2025-08-04,Bruno Cruz Rodriguez,31800069,xfernandez@example.net,+54 9 3992 9579,Rawson,Trámite,Registro de Personas,Solicito rectificación de datos en mi DNI.,Alta,En proceso,Email
4aa3fb2d-716b-4491-80e8-fac85916bd56,2025-05-25,Juan Bautista Perez,21979509,mgomez@example.net,+54 15 2732 7170,Ushuaia,Consulta,Ministerio de Educación,¿Cuándo abren las inscripciones para secundaria técnica?,Alta,Resuelta,Presencial
eef8aedb-6416-457e-aebc-5d68064ca61a,2024-12-02,Delfina Sofía Gutierrez Medina,20007358,diazsantino@example.com,+54 9 3557 2157,Paraná,Queja,Ministerio de Educación,El transporte escolar no pasa por mi barrio en Posadas.,Baja,En proceso,Teléfono
efea212c-0cc7-4f40-b986-6145c030fcb0,2024-08-21,Thiago Benjamin Lautaro Fernandez Toledo,70684148,rodriguezthiago-benjamin@example.com,+54 9 3936 8006,La Plata,Queja,ARBA,Me cobran impuesto inmobiliario por una propiedad que ya vendí.,Alta,Resuelta,Presencial
ad34e935-c56a-43f2-9b56-eb4dceaaa1c0,2025-07-02,Alma Mia Ramirez,78018376,ramirezalma@example.org,+54 15 2395 6981,Mendoza,Consulta,ARBA,¿Qué descuentos hay por pago anticipado?,Media,Resuelta,Presencial
863e1ebf-a8e8-4278-9043-d9df50e066e0,2025-05-15,Benjamin Juarez Flores,61972212,nahuelgonzalez@example.com,+54 15 2371 2219,Posadas,Sugerencia,Ministerio de Obras Públicas,Deberían construir más paradas de colectivo techadas.,Alta,Pendiente,Presencial
efda6ff2-8a24-41a1-856f-6bde82e4e086,2025-05-25,Juan Martin Campos,34916991,rdiaz@example.net,+54 9 3809 9215,Constitución,Sugerencia,Ministerio de Producción,Sería útil simplificar los trámites para emprendedores.,Media,En proceso,Presencial
950b634c-d2e6-49ac-a107-98bceb2b3fd3,2025-07-25,Dr(a). Ignacio Cruz,98974623,alma03@example.net,+54 9 3881 2154,Constitución,Sugerencia,Ministerio de Ambiente,Propongo más campañas de reciclaje en las escuelas.,Baja,Pendiente,Email
c393fce8-d594-4132-a297-ba6407a863f3,2025-07-26,Mateo Valentin Agustina Campos,97041700,nicolasgonzalez@example.com,+54 9 3328 9687,La Plata,Trámite,Ministerio de Obras Públicas,Quiero denunciar una pérdida de agua en la vía pública.,Baja,En proceso,Presencial
297d49f6-8b87-461b-8049-39c1278dbe21,2025-02-08,Maximo Valdez,61030616,lcaceres@example.org,+54 9 3864 7780,San Salvador de Jujuy,Sugerencia,Ministerio de Obras Públicas,Sería útil crear más ciclovías en Comodoro Rivadavia.,Alta,En proceso,Web
b0b97308-df21-4016-8f79-2b4465c931b9,2024-10-20,Lautaro Ezequiel Aguirre Muñoz,92133526,srodriguez@example.org,+54 9 3491 9391,Viedma,Trámite,Ministerio de Producción,Solicito subsidio para compra de maquinaria agrícola.,Baja,En proceso,Web
462dbd71-680a-4158-931c-3a61a6f2e1f3,2025-06-02,Dr(a). Gabriel Gomez,67424977,santino41@example.net,+54 15 2777 7446,Neuquén,Sugerencia,Ministerio de Educación,Sugiero crear un programa de tutorías para estudiantes con dificultades.,Baja,Pendiente,Email
3f0bf4c8-c348-4c54-9ad0-6287d277f88d,2024-08-13,Paloma Thiago Agustin Ojeda Gomez,76142465,isabellaayala@example.net,+54 15 2962 0491,Río Gallegos,Consulta,Ministerio de Obras Públicas,¿Qué empresa se encarga del mantenimiento de semáforos?,Media,Resuelta,Web
eedca2e2-ff5c-4e05-99fc-1a00af630737,2024-10-01,Lautaro Benjamin Ignacio Fernandez,53606106,tvargas@example.org,+54 9 3582 2397,Neuquén,Sugerencia,ARBA,Sugiero descuentos mayores para pago anual anticipado.,Baja,Pendiente,Email
49dda142-535e-44cb-8bb3-bd57278664b8,2024-10-07,Dr(a). Tiziano Valentin Figueroa,75433847,joaquin62@example.net,+54 15 2715 6597,Mar del Plata,Trámite,Ministerio de Salud,Necesito renovar mi credencial de obra social provincial.,Media,En proceso,Web
75b71633-c293-421e-a357-94f76c5eb2f3,2024-08-16,Paloma Sosa,25133862,qlopez@example.net,+54 9 3460 1095,Santiago del Estero,Queja,ARBA,Me cobran impuesto inmobiliario por una propiedad que ya vendí.,Media,En proceso,Presencial
4d581a21-ac90-4f05-bcea-f60c8f3b2856,2024-12-19,Dr(a). Santino Gabriel Vega,70039914,maitegonzalez@example.net,+54 15 2817 1215,Santa Fe,Consulta,Ministerio de Educación,¿Qué documentación necesito para el pase de escuela?,Baja,En proceso,Teléfono
928a7b63-dfa7-4faa-a65d-f7179c41c7cd,2024-12-16,Sr(a). Juan Martin Ramos,47308532,valentina-nunez@example.com,+54 9 3478 6348,San Juan,Sugerencia,Ministerio de Educación,Sería bueno tener más talleres de oficios en las escuelas técnicas.,Alta,Resuelta,Email
bc3256bd-aee2-4658-a018-f2fee188cce2,2025-06-29,Tiziana Santino Rodriguez,32690957,alejo89@example.org,+54 9 3567 7747,San Miguel de Tucumán,Consulta,Ministerio de Educación,¿Qué documentación necesito para el pase de escuela?,Alta,Resuelta,Web
8a1aeefc-4d0e-4ea5-894a-565b7927f4af,2025-03-31,Sr(a). Bianca Gomez,75028632,maria-emilia65@example.org,+54 9 3980 4998,San Salvador de Jujuy,Consulta,Ministerio de Salud,¿Cuáles son los horarios de atención del centro de salud de La Rioja?,Baja,Resuelta,Teléfono
974bdbe5-855d-45e1-a02a-53e7ca7229c4,2025-03-06,Juan Bautista Emma Herrera Blanco,27117629,nsanchez@example.net,+54 9 3966 1167,Viedma,Trámite,Ministerio de Ambiente,Quiero denunciar contaminación sonora de un comercio.,Alta,En proceso,Email
7cc8a2e5-6043-4200-b3ea-d7acf130f8d1,2024-12-29,Dr(a). Tomàs Garcia,22661534,benjamin-ezequielgarcia@example.net,+54 9 3341 4398,Corrientes,Trámite,Ministerio de Seguridad,Solicito certificado de antecedentes penales.,Media,Resuelta,Email
03e34125-f55d-49f3-a17b-44f18bc3405b,2025-03-08,Luciano Martina Aguero Diaz,51652018,jbustos@example.com,+54 9 3975 2214,San Ferando del Valle de Catamarca,Queja,Ministerio de Seguridad,La comisaría 69 no atiende las 24 horas como debería.,Alta,Pendiente,Presencial
3df44db8-0d3e-4215-a4cf-1bceeff44833,2025-06-16,Bautista Benjamin Cardozo Perez,85165699,vvaldez@example.org,+54 15 2193 7033,San Miguel de Tucumán,Trámite,Ministerio de Obras Públicas,Quiero denunciar una pérdida de agua en la vía pública.,Alta,Pendiente,Web
aa78738b-0544-46df-840c-5cd78bca870b,2025-08-02,Agustina Gonzalez,74840758,suarezmateo@example.org,+54 15 2171 6773,San Salvador de Jujuy,Consulta,Ministerio de Obras Públicas,¿Cuándo van a repavimentar la calle Av. Jujuy de San Salvador de Jujuy?,Media,Pendiente,Teléfono
5fba69a9-9fc6-4b55-bcfa-258f5369e40b,2024-09-02,Thiago Valentin Caceres Martinez,57060786,bautista-benjamin48@example.com,+54 9 3222 0235,San Ferando del Valle de Catamarca,Sugerencia,Registro de Personas,Deberían modernizar el sistema de seguimiento de trámites.,Media,En proceso,Email
6c9f368a-27b5-485d-80fd-cde48d1d57ca,2025-06-20,Paulina Luciano Benjamin Peralta Luna,18030748,ruizjosefina@example.net,+54 9 3760 3668,Santa Rosa,Trámite,Ministerio de Producción,Solicito subsidio para compra de maquinaria agrícola.,Baja,En proceso,Presencial
dde47799-415c-4d02-bf08-b539fdc46bc9,2024-08-18,Guillermina Luna Sanchez,16526098,bautista29@example.com,+54 9 3999 4144,San Ferando del Valle de Catamarca,Sugerencia,ARBA,Sería útil mejorar el sistema de turnos online.,Baja,En proceso,Presencial
ac6b3e11-88bc-4689-aca4-8b082f45ecf5,2024-09-08,Ludmila Juan Gabriel Mendoza,70200498,hgarcia@example.net,+54 9 3851 4993,Neuquén,Sugerencia,Ministerio de Producción,Propongo crear un polo industrial en Constitución.,Alta,Resuelta,Email
21fb7e35-3fea-4cd5-9cd1-308863e358d7,2025-01-24,Tomàs Dante Rios Soria,23772493,jfernandez@example.com,+54 9 3505 6020,Corrientes,Trámite,Ministerio de Salud,Necesito renovar mi credencial de obra social provincial.,Alta,Resuelta,Presencial
4eb0e8a0-474d-4ec4-91ba-f3eeee8bda33,2025-01-01,Santino Benjamin Vera Acosta,62567737,guillermina82@example.net,+54 9 3406 6639,Ushuaia,Queja,Ministerio de Seguridad,Hay robos constantes en el barrio Barrio Paez de Mar del Plata y no viene la policía.,Alta,Resuelta,Email
b210ccb1-157d-44e2-a8c4-78c06e611d03,2025-05-05,Pilar Vega,63179430,lucerofrancisco@example.com,+54 15 2873 5773,Paraná,Consulta,Ministerio de Seguridad,¿Cómo puedo denunciar un robo online?,Alta,En proceso,Email
0c7ff73e-cf18-4101-a326-1bc8b4781715,2025-06-27,Felipe Romero,83338807,sanchezcatalina@example.net,+54 15 2592 5018,Comodoro Rivadavia,Queja,Ministerio de Educación,Faltan docentes en la escuela Escuela N° 291. Los chicos pierden clases constantemente.,Alta,Pendiente,Web
c77d3b7e-086b-41a4-b22f-4e4ffa2db82a,2025-04-18,Emanuel Maldonado Mansilla,25521496,pedrolopez@example.net,+54 9 3319 7547,Mar del Plata,Consulta,Ministerio de Obras Públicas,¿Qué empresa se encarga del mantenimiento de semáforos?,Alta,Pendiente,Teléfono
36717031-00a6-4203-b0b7-6282813a5bf3,2024-12-26,Dr(a). Benicio Medina,49647328,fgarcia@example.net,+54 15 2391 3081,San Ferando del Valle de Catamarca,Sugerencia,ARBA,Sugiero descuentos mayores para pago anual anticipado.,Alta,Resuelta,Email
66651c9f-dc3b-4bcf-9c91-d90961213d66,2024-11-09,Dr(a). Santino Avila,44420655,ramirezjuan-ignacio@example.com,+54 9 3681 4586,Córdoba,Trámite,Ministerio de Producción,Necesito certificado de productor agropecuario.,Media,Pendiente,Teléfono
995b8f86-ddd1-4182-bfd7-34f4d76f091b,2025-03-24,Francisco Dominguez Pereyra,91026586,pedrogonzalez@example.net,+54 9 3173 2982,Chilecito,Sugerencia,Ministerio de Educación,Sería bueno tener más talleres de oficios en las escuelas técnicas.,Media,Pendiente,Web
29f7b36f-0421-4125-93a3-7ecbb8fd2c56,2025-06-01,Mia Morena Julieta Nuñez,98633032,dylancoronel@example.com,+54 9 3692 0102,San Miguel de Tucumán,Sugerencia,Ministerio de Desarrollo Social,Sugiero ampliar los programas de asistencia a jóvenes.,Alta,Resuelta,Presencial
1e6fed03-e25b-44a8-a0e7-4609c71bfe8b,2025-03-06,Catalina Herrera Cabrera,88491083,gonzalezbenjamin@example.com,+54 15 2429 2223,Santa Rosa,Trámite,ARBA,Solicito exención de impuestos por discapacidad.,Baja,En proceso,Web
6797bd67-d132-4ac3-b465-a9416d9f5645,2024-11-21,Emilia Ana Paula Acosta Pereyra,84326500,gsuarez@example.com,+54 9 3291 7791,Salta,Trámite,Ministerio de Producción,Solicito habilitación comercial para mi negocio.,Baja,En proceso,Email
7f75e9f7-1f46-4a5d-b33e-36a68af1989f,2025-01-07,Felipe Agostina Benitez,10410365,klopez@example.com,+54 9 3919 7390,La Plata,Sugerencia,Ministerio de Seguridad,Deberían implementar botones antipánico en lugares públicos.,Alta,En proceso,Email
3f293ca5-2c01-443f-b9e8-f51d9fb432c4,2024-11-28,Nicolas Mateo Ezequiel Juarez Soto,30128533,dcampos@example.com,+54 15 2509 8261,Mendoza,Consulta,Ministerio de Seguridad,¿Qué documentos necesito para tramitar el DNI?,Baja,En proceso,Web
1589547b-9fdf-4940-b9ee-7cadd04a6b77,2025-05-27,Lautaro Alma Duarte Vera,91739644,oliveravalentino@example.com,+54 15 2680 9494,San Juan,Queja,Ministerio de Obras Públicas,Las cloacas están colapsadas en mi cuadra hace 18 días.,Baja,Resuelta,Email
68eec4e3-35d0-47c4-b28b-41a319c9c4e4,2025-05-23,Elena Maria Guadalupe Torres Bustos,57288263,francisco95@example.com,+54 15 2188 6633,Paraná,Consulta,Ministerio de Producción,¿Dónde puedo capacitarme en gestión empresarial?,Baja,En proceso,Presencial
7f63a50b-6157-4387-8773-b8e890138c98,2025-03-18,Camila Fernandez,81543041,ososa@example.net,+54 15 2993 1059,Salta,Consulta,Registro de Personas,¿Qué documentos necesito para inscribir a mi bebé?,Media,En proceso,Teléfono
f8eabd2e-81b1-432e-b189-536f79107cd0,2024-12-01,Martina Lucero Gomez,93294547,bvargas@example.com,+54 15 2190 3627,Mar del Plata,Consulta,Ministerio de Seguridad,¿Cuáles son los requisitos para ingresar a la policía provincial?,Media,Pendiente,Email
14d909f6-6a51-41e1-9a9b-6321be2eb2df,2025-06-20,Thiago Gabriel Enzo Romero,54541608,salvarez@example.com,+54 9 3683 7017,Resistencia,Queja,Ministerio de Ambiente,Talan árboles indiscriminadamente en estación de tren.,Alta,Resuelta,Email
160e26eb-9a4f-4aa7-b7ec-5060cd9a1c5f,2025-05-15,Thiago Ezequiel Charo Peralta,89163940,martinezjuan-pablo@example.org,+54 9 3923 0500,Resistencia,Sugerencia,Ministerio de Desarrollo Social,Deberían instalar más merenderos comunitarios.,Media,En proceso,Web
6ae16b3f-b869-4bff-8057-a30334bd7771,2024-08-23,Jazmín Rojas,40943339,biancaduarte@example.com,+54 15 2641 0267,San Luis,Queja,Ministerio de Obras Públicas,La ruta 98 está en pésimo estado entre Rosario y San Juan.,Alta,Resuelta,Email
4939fc48-a023-4ab4-93e7-71d903cabce7,2025-03-23,Alma Valentina Joaquin Mendoza,97660721,francovazquez@example.org,+54 15 2988 6091,Río Gallegos,Sugerencia,Ministerio de Desarrollo Social,Propongo más centros de día para adultos mayores.,Baja,Pendiente,Teléfono
46e7cf78-7ccd-4966-a389-f180de869200,2024-10-20,Lisandro Alvarez Martinez,43718333,renatatorres@example.org,+54 9 3363 3312,San Juan,Consulta,Ministerio de Ambiente,¿Cómo denuncio un delito ambiental?,Alta,Pendiente,Teléfono
